x1;x2;x3;y1;y2;y3;z1;z2;z3
0.498389567;0.891269751;0.86546027;-0.540293738;0.410058236;0.260069082;0.456703353;0.429095538;0.597573177
2.072240551;1.680747816;1.567221392;3.458424884;3.341892843;2.979923773;1.800083431;1.703319548;1.947999314
-0.587931355;0.08087652;-0.373991451;1.259075586;1.277369887;1.283554708;-0.012811108;0.169452739;-0.434519843
2.541517322;2.666323592;1.703932461;1.18330081;0.74727426;1.09097389;1.230808077;0.429561273;0.38001242
2.367214257;1.8438391;1.953595384;3.186620446;3.085840507;3.434170113;2.36978152;1.620790967;1.24483947
0.269695797;0.875138744;-0.654817551;-0.309304829;-0.380208326;-0.820875307;0.979030687;1.336179951;1.236436021
2.149542711;2.068468387;1.911801807;1.188302791;1.386521688;1.028763203;2.38162494;2.196943161;1.963277967
1.145749312;0.516356838;0.395946292;-0.692387663;0.522167089;-1.056042632;-1.214915183;-1.443267108;-1.729631003
0.876720147;1.379808444;0.383586516;-0.067520759;0.6747477;0.754755677;1.745746141;1.025083812;1.566613508
0.417219763;1.11165246;0.362582183;0.863272868;0.692387251;0.361577438;-0.122018406;0.647363249;-0.005801324
1.609113759;1.731270056;0.776227671;0.577105113;0.282943866;-0.657940718;1.396156325;1.074702557;0.165375502
2.835898193;2.558449084;2.041463051;4.16265521;4.041085859;3.738876693;1.264095311;1.713408372;1.397448666
2.209838994;2.992223422;2.923152317;0.171764317;1.118873899;0.656250128;1.108082918;0.537289122;-0.115773087
0.795108877;0.042030301;1.301637371;1.070390585;1.664833249;1.900486161;1.503315951;1.200783653;0.967933186
2.651646293;2.763313211;2.374224855;1.854367767;2.548440221;1.984167617;1.491145744;1.648143164;1.270050265
0.777638586;1.164472381;0.360006964;2.389658029;2.10255737;2.134773392;2.250114235;2.429033963;1.518547798
0.450664513;0.542817659;0.429801933;1.268117388;0.806250058;0.653445318;2.165806685;1.907818113;2.539221136
0.593841848;0.891998012;0.57632546;1.548824377;1.149083234;2.118277131;2.014379472;1.322862579;1.175941739
0.314840884;0.036390982;-0.500065908;-0.978434035;0.203752091;-1.449519759;0.179517008;1.525798971;1.048744945
-0.323120497;-0.537420262;-0.490602923;-0.227976956;-0.226508934;-0.381608553;0.508275805;0.817572775;0.781235723
0.153811601;0.496645733;-0.371285652;-0.342150928;0.893335771;0.094780885;0.768505835;0.40979108;1.297055717
-0.045092685;0.262506586;0.391787929;0.538208987;1.032236933;1.101594402;0.00946238;0.694714602;-0.440409867
2.234431573;1.205027934;1.16194004;5.202374795;4.615545916;4.464100676;3.024719031;3.20824331;2.93930732
0.313898465;0.480209736;-0.010740676;0.44175286;0.492799638;0.980738986;1.1065017;1.507800179;0.496279578
2.70544356;2.116073519;2.319686826;3.75112494;2.868107531;3.323318311;2.37430338;1.709040258;0.996178711
0.839501176;1.440894798;-0.210592474;0.781191375;1.241889496;0.763396162;0.395955244;0.057773925;-0.243244412
2.123423145;1.458638701;2.107419545;2.409671939;3.534725345;2.005911123;2.048326711;2.361349562;2.35717922
0.680420576;0.672171452;0.291946032;-1.293110287;-0.397913742;-1.775081881;-0.233176145;0.748284213;0.519679176
-0.469044445;0.406778189;0.120883402;0.913393001;0.829733245;0.582219337;-0.054297123;-0.166626249;-0.772648042
-0.037441715;0.641306762;-0.601781991;-0.865604536;-1.0361784;-0.990234719;-0.134289334;0.283373222;0.141535617
3.384051677;3.068371238;2.59920441;-1.442284295;-1.045225461;-1.669301119;-2.119841349;-1.126318502;-1.587472108
2.041345238;1.939792022;1.011519169;1.538724693;1.667322341;1.960846833;1.565384236;0.932997925;1.203884745
0.798270153;0.249182289;-0.051861157;0.884636303;0.794249083;0.010001224;2.191210041;2.829620813;2.469526849
0.837476207;1.103848138;1.55302283;0.582985007;0.571383303;0.221815533;1.657712554;1.907348723;1.902901382
-0.837881819;-0.327682651;-0.241857008;0.123770142;0.281819901;-0.570783132;2.236945508;2.513618312;1.565441939
0.81671616;1.300010206;0.299685952;1.158579898;1.292240406;1.855125209;0.502497202;1.2760434;0.740202332
-0.876820541;1.137471572;-1.023273281;1.32486139;1.589472491;1.244034503;-0.352880103;-0.233476351;-0.393434109
0.371443966;0.525310975;-0.117233425;0.150457681;1.248115081;-0.0237811;0.039355887;0.153678111;0.179844949
1.08007028;0.926599385;0.640734422;-0.623105994;-0.106404207;0.100395406;1.504041442;0.690033081;0.537112521
2.822920387;2.060830541;2.525152828;4.625849061;3.463433641;3.565031854;2.631493025;1.898847432;2.093613868
1.423419549;0.737218695;1.525395882;0.991011956;1.05795496;0.946108786;1.139012582;1.29495019;1.195617115
-0.112750805;-0.034751727;-0.033326367;1.148070925;1.44734219;0.699488196;1.467103195;1.503274142;1.720147903
0.240003242;1.358839231;0.49098499;1.921655904;1.770347366;2.412846344;1.539915756;1.599930431;0.704968753
1.334140797;0.632718782;0.320525855;0.47013656;0.202086481;0.807387934;-0.131504697;0.939725359;-0.082979371
2.564629033;2.352086651;1.300565264;0.30225374;0.630165537;0.656512076;0.377379288;1.264442432;0.526658891
0.121389749;-0.112111086;0.07655637;-1.148081931;-0.3169615;-1.064580852;0.97484211;1.393128675;1.551479375
1.379824648;1.276088737;0.902200847;1.344204062;2.447451132;0.840987267;0.062083857;-0.213390499;0.327398762
-0.252088592;0.732844727;0.545757656;0.905784315;1.627796125;0.691431025;1.814250227;1.432720436;1.594727231
2.318524447;2.173514657;2.321270026;2.536213442;2.084308348;1.842655795;-0.277338321;0.945144286;0.475189673
0.84545089;1.912556152;1.528739032;1.563129287;1.579150813;2.127712365;1.821228963;2.202847641;0.995017765
1.281491527;1.801314041;1.786413438;3.122281521;2.891206658;2.162565588;0.516731603;1.345834492;0.240530062
2.337394411;1.707048391;2.184986602;3.315570398;3.451761414;3.008386286;2.009398821;2.522194364;1.517479451
0.221486963;0.531556059;0.161284793;0.086317892;1.167293875;0.678000604;1.794919905;1.974074092;1.310558439
0.839718444;1.122613714;1.288836649;1.714761631;2.015697383;2.401745837;1.654358529;2.034025593;0.508418754
1.942140925;1.829496102;1.326527646;0.828010209;1.671289676;1.293107528;0.936250123;1.73779097;0.846476969
2.101542223;1.622072633;1.097423148;2.285301204;1.269902215;2.033206683;1.079349167;1.001634012;0.311470154
1.151627712;0.811506841;0.627867939;1.600917265;0.998375246;0.322747257;1.306330812;1.235082736;1.404835575
3.532845602;2.572065085;2.559114329;6.103735141;5.353003718;4.894980653;2.046099831;2.017604113;1.879340496
1.281405197;2.226508584;0.136278728;2.34606188;1.979196808;2.530472569;1.195540195;0.996589702;0.142561728
0.496120768;-0.273920355;-0.067425822;-0.557194487;0.547513783;-0.184658584;1.969429277;2.476367073;2.053553118
0.975221099;1.146971421;1.21235454;1.070193727;1.630384092;1.056060744;1.77564629;1.634402755;0.940527793
0.647740563;0.39025966;1.682692514;1.496836069;0.740694568;0.779101826;0.770275569;0.825438429;0.527594432
1.634850078;2.690145526;1.688659189;-0.326599257;0.33561774;0.508991632;-0.915646469;-0.296943258;0.142605303
1.169013412;0.845142129;0.648144562;2.173970876;1.336589481;2.227249316;0.421296518;1.337477411;1.034904852
0.915197726;1.6863316;1.31604086;0.994133036;2.331970974;1.10336895;0.900011012;0.57855595;1.024754812
2.532791401;3.011107282;2.537807028;4.68224052;4.060308524;4.551474378;1.756294109;2.535950405;2.525663754
-0.210393664;0.923167366;-0.085081364;1.38893048;0.833323807;0.606866822;0.918496399;0.75560058;0.872217843
1.592820383;2.109876881;1.130323573;1.033481539;2.30684819;0.960369127;1.886018955;1.866870618;2.668860737
0.304064993;1.324350182;0.586313627;2.525966666;2.721195318;2.14070175;1.164376035;1.401767719;0.638064585
2.520822221;1.689788711;2.183842521;-0.481379574;-0.139840016;-0.931560897;-1.043347995;-0.150876828;0.286732424
2.199266924;2.282644327;1.507598728;2.779840601;2.506784276;2.560489983;0.414194459;1.066947452;0.37653438
2.224251705;2.278268602;2.385222231;4.563187557;3.549279341;4.157832223;3.148415324;2.53030076;3.148487179
0.85200216;0.805158563;0.375888932;2.440731321;2.610094193;1.846772857;1.18667193;1.057331955;0.797578017
-0.88163509;0.087628494;-0.916180112;-0.573213613;0.021491512;-0.647078014;0.587208415;1.025283965;0.452375388
-0.566613537;0.438621839;-1.041298866;-1.496194204;-1.06735178;-1.604426807;1.911708038;2.071076222;1.282100752
0.537240992;1.522448514;1.395566202;0.848719459;0.751039327;0.140082502;0.78215338;1.260080272;-0.408143914
1.112404023;1.021136136;0.504085992;0.471202486;1.244233203;-0.282721506;0.464043577;0.999577134;0.68195751
0.544478478;0.656717868;0.874913452;-0.210016352;-0.869188061;-1.050574148;1.331488156;1.504484182;1.536045795
2.390652179;1.534754456;1.881657903;1.268009035;1.709213516;1.794744222;-0.614901996;0.024035524;0.027239128
0.73614548;1.709810587;2.020403952;0.984620125;0.339492962;1.094013104;0.692272273;0.918574181;-0.259630892
2.959383082;3.056133678;3.342101578;1.8096252;2.449318947;2.098865081;0.481157355;1.906667853;0.925372288
1.116198704;2.267947819;1.696571509;2.339288558;1.914786525;1.63091856;1.437834523;1.629352259;0.825315273
-0.068340288;0.889570833;-0.404164999;2.019937192;2.833210201;2.133786971;1.231274486;1.747248924;1.547431633
-0.167937289;0.834521096;0.049648597;1.391732036;1.014186115;1.423484294;0.538161114;0.733747639;0.609245443
2.06706629;1.819651021;2.518515431;3.264418067;3.003013808;2.850038484;1.221690139;0.925168981;1.462575417
1.231672443;1.666886254;0.812403962;0.26808371;1.137719115;0.704442862;1.163271549;1.107314474;1.473564964
1.452819803;1.279174691;2.841588897;-0.958629713;-0.48686447;-0.624679326;-0.970004786;-0.071510052;-1.189960973
2.323520396;1.788392604;2.234998287;2.010321516;2.477684928;1.795482925;0.998025841;1.124992634;1.127671216
-0.284628224;-0.097062933;0.313606787;-1.699664544;-1.079265023;-1.70344603;-0.30594899;-0.103299025;-0.250545819
0.31171114;0.833285736;0.968200184;0.617382675;0.93782544;1.906939949;1.131711663;1.372690339;0.775183961
1.822919548;1.76670372;1.959252559;4.185801488;2.55330911;1.993078259;1.185676898;0.942981539;-0.222913756
-0.913154658;0.303068328;0.14205913;0.489004244;0.400436665;1.071550041;1.383651346;2.066779948;0.689409752
-0.532574211;0.172044925;-0.219590245;0.671167779;1.144061256;0.19505603;-0.767823677;-0.042703803;-0.206843089
1.128302363;0.612755116;0.267557987;-0.05338524;0.219141497;-0.501322463;1.110946793;0.694690482;0.391692354
0.615308397;1.131346043;0.740884601;-0.618023658;0.385473075;0.414699019;0.891060829;1.485330252;1.806455662
1.292383768;2.204635042;1.531467471;2.525740805;2.393881317;2.016416029;2.446128419;2.110184359;1.680846898
2.343475979;2.29266381;2.165231985;-0.417580071;0.381967637;0.332668471;-1.226070353;-0.297026339;-1.359564176
0.297992955;0.531639438;0.969509822;0.280706325;0.878429141;0.361623177;1.921981675;1.760885538;1.81441737
0.323165696;0.944856457;1.138251533;1.430170029;1.58698758;0.52080707;0.724575296;-0.017666685;0.168754993
3.474795454;2.146896968;2.16570284;1.533247331;1.837575759;1.60338554;1.57648258;1.03978305;0.648529386
0.119222809;0.851836512;0.432226962;-2.004762184;-0.762943822;-1.680947484;2.278808777;2.059005339;1.612271714
0.997563265;1.208163962;1.194565097;2.352697538;1.987955701;2.259271466;0.933187082;0.647071558;0.105045398
0.03436856;0.374413017;0.134263184;0.395286908;1.327785838;1.553878074;0.624624629;0.640314955;0.362213009
-0.396562466;-0.739122753;-0.088709428;0.056562;0.197964148;-0.179822424;0.385228304;-0.197543211;0.117355248
0.67075371;0.569597182;0.696127353;1.107411729;1.958510885;1.286929244;1.309746825;2.245436478;1.56801386
1.004850664;0.878504667;1.26055289;0.447023158;0.502592222;0.494351413;0.083631775;-0.218586282;-0.28588174
1.117372902;1.591974616;0.879978867;1.011943603;1.426759259;0.828245111;1.521182651;1.474705365;1.282061644
1.316597775;1.205512459;0.761862805;0.133433988;0.08714396;-0.122166028;-0.561752582;-0.534382508;0.034141804
1.743589395;2.150777835;1.874664795;1.565316932;1.744846634;0.812489823;1.254276641;1.781070361;0.643130884
1.74878452;1.513559898;1.968992183;2.388497554;2.248299975;1.649333713;1.374122094;0.94411378;0.828963879
0.976046253;1.005289828;0.640278957;-0.169533246;0.090159949;0.369684256;0.552484195;0.449234841;0.121504602
1.043361354;1.322259443;1.458427033;1.965267134;2.194203181;1.749758338;1.392768229;2.074905906;1.172106965
1.133600342;0.703575401;0.417350116;1.343317605;1.233157171;0.26393679;-0.965274662;-0.487809623;-0.753338922
1.060629969;1.985986614;1.456312569;2.620413986;1.707505471;2.159449421;0.267541294;0.354818991;0.038783015
0.592686256;1.280895518;1.235856782;-0.681685325;-0.979933298;-0.857355073;0.020983692;0.625570033;-0.152370294
0.408464185;0.988254161;0.152526813;-0.154607084;-0.257531257;0.111018504;2.399532807;1.637529129;1.233392044
0.246996776;0.573628204;0.096620749;1.510243115;-0.054601486;0.398308513;1.301202662;2.072951678;1.233958865
1.024816984;1.111850179;0.981026666;1.874605799;1.662763246;1.505989111;0.201413077;0.488044697;0.412516459
0.139417888;2.00384029;0.668619542;0.270151147;0.149917912;0.273215229;1.361301658;1.199982767;1.165607878
0.249416056;0.561542129;0.193435088;0.180601342;0.883246074;0.069026087;1.32386478;0.322700837;0.273048273
2.243358472;2.55567647;2.065546252;-0.271506941;-0.121630719;-0.369400541;-0.165308798;-0.621138418;0.285944769
1.939643691;1.86379182;0.655549459;-0.156584708;0.91801199;0.875591267;1.387942224;2.537664833;1.442303302
1.378775762;0.689430352;0.099716773;-0.071882916;1.193775445;0.73811196;0.688170673;1.381009892;0.265095599
2.118072536;1.806066031;1.469219364;0.958306715;0.531502108;0.077570461;1.469386327;1.303543641;1.391426261
1.406738044;1.768804879;2.08568207;-0.654232456;0.302591821;-0.467309095;0.17239913;0.426926602;-0.682201248
1.023371076;0.530497996;0.49399566;1.740033663;1.833418363;1.08540164;0.233073749;0.265800323;0.366588134
1.758523499;2.813550572;1.723442076;-0.714636996;0.228620347;-1.057880195;-1.17627597;-0.488039946;-1.259555593
0.815962366;0.623230869;0.083521934;1.56045205;2.055683203;1.75434555;2.20482381;2.723892597;2.935021461
1.089816327;1.000371515;0.972926769;0.904579689;0.929819897;1.394384149;-0.990939223;-0.317481748;-1.141417683
-1.236171546;0.423939246;-0.824868571;0.215982577;0.655160729;-0.657872407;0.46564473;0.806860176;0.748743336
0.657419819;1.90704703;1.588245686;2.089945639;2.72998078;1.503218584;2.473504987;2.381507495;1.880295792
-0.728251273;-0.648057473;-1.235632851;1.864900568;1.794563856;0.496456013;-0.45768889;0.655865852;-0.206269818
1.812654541;2.179728529;1.442844034;-1.161346672;-0.530074162;-0.400860529;-0.764848266;-0.027567381;0.686472765
1.902254081;1.727476984;1.847136635;1.74019137;1.001208814;1.216282053;-0.697792297;0.192113217;-0.642455795
3.072580793;3.345317742;2.545928454;6.853630218;5.726598221;6.538335146;1.142916925;1.718012415;1.312810039
1.545237852;1.304083903;1.236586818;3.05667681;3.072603683;3.721349775;1.55625447;1.463704572;1.22121748
-0.862672889;-0.206151423;-1.196333326;-0.240651207;-0.071451754;-0.443602997;1.77402016;1.878800628;2.077179572
2.332503941;2.184511003;1.570859712;4.650585123;4.951337992;4.704999384;2.720803898;1.623380582;2.330506353
0.207902565;0.969564143;0.169306437;0.129417887;0.532909799;0.696907009;-0.821021651;-0.910718532;-1.124206064
2.837143191;2.539452636;2.232445104;-0.378316636;0.358036549;-0.953775563;-0.166228846;-0.065416358;0.01276766
0.256387805;0.557945332;-0.259537359;-1.221039324;-0.158196665;-1.557520194;0.816891703;1.153675778;0.297820946
-0.662769444;-0.032101564;0.249949279;0.87738137;1.311535917;0.983542129;1.508630371;1.290388958;0.821206631
1.267133033;2.133513134;1.795976196;0.62422056;0.562889523;0.076720138;0.727314109;0.940349565;0.748442543
1.292953961;0.517307213;0.832807116;0.702696829;1.701614152;0.793153335;-0.360822867;0.813496826;-0.374938409
1.198400987;0.9097887;0.592955903;1.744597436;1.652798251;1.281401056;-0.88167712;0.359434687;-0.279997494
-0.293253499;-0.523845226;-0.400100362;-1.768782475;-0.832097662;-2.147161502;1.07775585;0.849984242;0.447624269
2.795827012;2.251903756;2.5097691;5.598903268;4.490189566;5.671703259;3.443370424;2.710039158;3.187140476
0.382745954;0.769048219;-0.172444737;0.812608206;1.322236111;0.578933684;3.101699184;2.955948589;2.975943267
-0.258287015;0.487996692;-0.60690001;-0.739801186;-0.11773667;-0.958420659;2.368481501;2.055444605;1.936349621
0.832947029;1.347522476;1.834003999;1.673903785;1.068339756;1.119779941;1.276942218;1.44469429;0.489872546
0.76493501;0.56001427;0.621058585;-0.941953918;-0.240283061;-0.785103284;-0.795009576;-0.428300509;0.057680406
1.804947488;1.55716425;0.735921759;1.653674957;1.658727931;1.523496738;0.305428433;-0.179921548;0.384743221
1.026222803;0.642081579;0.904649805;1.634273275;2.207228503;0.998424871;0.401740246;0.669360707;1.097404034
0.314991617;0.892416739;0.499760217;0.696122956;0.589933537;1.430964308;0.550085099;0.051146499;1.603897282
0.930561203;0.544007678;0.305227134;-0.301845946;0.577690844;0.328402008;0.387063383;0.917799254;1.366215743
2.297444434;1.937533492;1.46434079;3.559904709;2.865605987;2.920948939;1.167715109;1.862027516;1.218997606
1.197446167;2.253109219;1.86788546;-0.391160638;-0.458654215;-0.423797113;-0.269326314;0.831463503;0.485937468
-0.52319393;-0.207610368;-1.064910815;-1.218919316;0.178270712;-1.311413951;2.022802074;2.224298302;0.956518324
0.968719057;0.698656523;0.760467207;-0.432828779;0.58060242;-1.002905962;0.401008251;0.53986695;0.619141132
2.028576843;2.733496338;2.896258404;1.991797897;1.439293244;2.256038865;1.335665006;1.22132869;1.790068885
1.641658375;1.425358607;0.992437727;-1.02987331;0.438542854;0.340754893;1.146016483;1.17796465;0.532178342
0.936198297;0.516948335;1.2954132;2.630230637;2.551880587;2.39732402;1.129461042;1.551839256;0.943326337
1.012031496;0.906470603;0.639252941;1.03316786;1.323452494;1.405837852;1.634006816;1.965041487;2.039130951
2.365284671;2.24455088;1.581088528;3.256633587;2.146517945;2.870714032;0.709418382;1.485421131;0.982888058
1.983016641;1.311756392;0.945673617;0.932360888;0.52462217;0.506903683;0.809745635;0.676334908;1.167914804
3.100386046;2.665102635;3.060569929;3.080356008;3.303587821;3.546186503;1.461354182;1.466554012;0.896501724
0.124909184;0.292527696;0.016447023;-0.885459761;-0.010012895;-0.793944341;0.957464032;1.446339973;0.275416725
0.622414497;1.186106789;0.060440528;-1.650103388;-0.284228953;-1.663905749;2.046991166;1.490988582;2.062002428
0.272915126;1.062429564;-0.227535998;1.080515887;1.168612749;0.551949214;-0.182229002;1.148146445;0.519647333
0.358178925;1.108514323;0.018533839;2.664280421;2.774093122;2.860630137;-0.035260048;0.299974343;1.126091826
2.597209639;1.941720372;2.171750225;4.596093782;4.544553058;5.042021008;2.276909901;3.612881636;1.590235085
1.082130055;1.184930148;0.536163402;0.528652362;1.480585587;1.613610395;-0.556542756;0.398678525;-0.59757173
1.040202224;1.733839115;0.137470341;-0.229076011;-0.051691257;-0.161858159;0.83167815;0.866851067;0.231909467
1.977575251;2.003966668;1.7847982;-0.90142811;0.306646514;-1.008913613;0.402643051;0.497681733;-0.962337575
0.943346498;1.550065044;2.467462635;4.713759098;3.4296723;3.806300628;2.577346123;1.899107638;1.459618745
2.832441339;2.981852952;1.507748341;1.36004316;1.913667232;1.586829795;0.207599362;0.30649793;-0.143905391
1.674540093;1.696991555;1.784478453;-0.540757498;-0.336981855;-0.426961685;-1.485163335;-0.449499697;-1.090904713
0.293999436;1.046127363;0.202810864;1.098959562;0.724248765;0.013686471;0.29171166;1.341186872;1.440722059
-0.439445364;0.29941542;0.004229215;1.961300339;2.116600753;1.644534942;-0.256374214;-0.587807459;-0.672882829
-0.101177766;0.433184287;-0.223000815;0.709229809;1.510560067;-0.063367603;2.056629356;1.706808413;2.063964613
2.232578178;2.276465572;2.406487626;6.297442217;5.725958423;5.572240524;2.409183369;1.702305869;2.608366311
3.22597778;3.033413495;2.686953483;-0.605798185;-1.03239905;-0.816220044;-0.601227459;0.154588664;-0.143899817
2.341171083;3.257008842;3.250932069;1.938777123;2.141248243;2.208111626;1.843344369;1.60902988;1.900576462
1.946767598;2.118645538;2.149147611;1.708637278;1.288378572;0.98677054;2.068618219;1.771807676;0.991559194
-0.041267087;0.099516438;-0.184929434;-1.424785749;-0.540591701;-1.677690917;0.808412611;1.263820645;1.297247743
0.611667849;0.9656962;0.230515618;2.137047292;2.924424787;2.528832103;1.713460599;1.240152226;1.295828569
2.868856046;2.742821987;1.837655622;0.582638231;0.700020723;0.336788951;1.217470306;1.175681754;0.959908798
0.749584415;0.761773501;-0.245915305;1.346774984;1.481264229;0.913724278;1.483802555;1.470327753;0.88093999
-0.554885933;0.722328979;-0.205187393;0.350489248;0.288801568;0.220740704;0.455383813;0.620318546;-0.106391913
1.56805958;1.631059134;2.02059749;3.127190762;2.706846268;2.181744381;1.638257867;2.275684185;1.95157582
2.234316504;2.171152634;1.96460283;2.308142422;3.141670527;2.61381759;1.150429807;1.905221988;1.836225155
2.962843454;3.123587812;3.048974807;5.238441517;4.518662817;4.633547021;1.889030203;1.251864765;1.851644618
-0.026942775;0.181170148;-0.200248403;-1.874736463;-0.897851518;-1.120987398;1.233004223;1.162568239;0.818732295
1.302612647;1.500444925;1.003157441;0.903832243;0.801835025;0.495063173;2.235084535;2.38226624;2.253203853
2.750854218;2.717850174;2.225897799;3.886552352;3.846542456;4.325308649;2.564033337;2.83078743;2.129418324
1.341178227;1.594119078;1.559813032;5.040349511;5.565366895;4.846966084;2.837238345;2.532803351;2.521087198
2.802775388;2.066279292;2.606375908;5.084944153;4.058807558;4.425391103;2.688256476;2.799853162;2.761890936
2.794777121;3.686380961;2.91245123;2.625575333;2.773974191;1.859618905;1.328311249;0.691332828;1.040154924
1.188429154;0.850518475;1.039985243;-0.215658701;0.144439516;-0.014272245;0.744571114;0.960790077;0.586446827
-0.184878634;1.449863472;0.960586531;-0.353405049;0.305190819;-0.137907359;1.300710817;1.414834299;0.919425431
1.923317026;2.162284883;1.946292298;-1.285349943;-0.364444272;-0.771411347;0.635642355;-0.209518137;0.015357697
3.074922178;2.382283142;2.250259452;2.858844386;2.610119683;2.399488962;1.086331219;1.349522054;1.439269107
-0.156226473;-0.343608842;-0.82587195;-1.54194459;-0.679505284;-0.35477539;2.096775419;2.373907593;1.74692326
0.959631972;0.577535634;0.680966913;2.526623512;1.94166859;1.940414575;2.982105948;3.06749667;2.30860155
1.827748978;2.719625127;0.7681039;3.102231615;2.525303546;2.214719692;1.42210924;2.149140063;1.281074935
-0.071852753;0.030953357;0.180434655;1.422374179;1.603794344;1.464489004;1.548778508;1.106439124;1.482910493
1.88223519;1.369017464;1.460724863;3.958921275;3.178825557;3.362550386;0.885394598;1.736145091;0.797750896
2.404821212;1.652682784;2.758152478;-0.14436679;0.328091854;-0.083505742;0.616734997;1.161124566;0.17895325
-1.189325051;-0.28157298;-1.251482751;1.46232784;1.309178458;0.831599314;0.54997896;0.439556497;0.163160213
0.968711032;1.490984894;1.849428283;1.821432863;2.431961816;1.308731139;1.382917348;1.533412111;1.824423234
0.60394708;1.719881747;1.126927627;0.315479415;0.279337632;0.079480532;-0.444769002;0.041826247;0.343504116
2.226546829;2.041589008;2.171110177;0.474544233;0.561748902;0.699942106;0.630023928;1.411804801;0.340507779
1.540622878;0.801304614;0.947411766;0.808429795;0.574213649;0.995673745;0.768203743;1.505522004;1.058655107
1.073028955;1.363908191;1.495914787;1.18875779;1.587000465;1.550645816;0.482597574;0.791786797;0.657235145
1.049519736;0.711561111;1.331674956;0.353422815;0.709169331;0.268324197;0.79903176;0.686360719;0.43414082
-0.088689228;0.43083583;-0.496961509;1.626789353;1.714905013;2.147637454;1.095651356;2.049109723;0.79673613
0.751155652;2.136400361;1.862094474;1.464590512;1.326902685;0.415922944;0.008512447;0.414408799;0.092086552
1.40676902;1.068795998;1.344057189;2.241421256;2.667276081;2.53980469;2.752546049;2.310067488;3.290398547
2.534058525;2.050204673;1.241474927;-0.460041869;0.154217307;-0.869768628;0.667342547;0.760297647;1.050809639
2.436473047;2.947524377;2.541569212;4.082942389;3.66791284;4.049645693;1.377016233;1.165992795;1.267070851
1.234608812;1.116899499;0.632232878;1.980739486;1.776225409;1.587563327;2.393915017;1.724743425;1.158473807
0.274865593;0.502053209;0.03012412;-0.435343857;-0.070735478;0.060322232;1.593927363;1.834310734;1.476847502
2.957796159;2.538061248;1.771141021;2.207025393;1.292899137;1.900811792;2.000307597;1.515318114;0.545212721
0.678100817;1.132077748;0.776920669;1.141091932;1.130317211;0.561016391;0.722465503;1.821232319;1.409024536
2.830646734;2.350007593;3.203088692;3.537861313;3.752920481;2.617663697;1.063587532;1.58631146;0.876406501
-2.380956712;-0.172316012;-0.981457223;1.149160225;1.227866396;0.856469408;0.006884291;0.997194228;1.039054753
1.98800074;1.28188698;1.398763637;2.012077244;1.396756037;1.651475484;0.880556108;0.742711414;0.053518023
1.700150699;1.822703658;1.050650127;-1.184059662;-0.906855148;-1.309000408;-0.554630473;0.070580323;-0.917273422
1.110107113;1.202832185;0.733480357;1.250240031;1.486925775;0.56914198;1.421673112;1.39066294;0.351534929
1.645092762;1.557132616;1.953604962;1.405322293;1.517675038;1.254797002;-0.008645977;0.366994169;0.925071697
0.240890733;0.791417952;0.276608204;0.648285423;1.633660554;1.445608675;-0.452346024;0.205832923;0.074245363
0.439308189;0.938282872;0.308580937;1.321875418;1.585177499;1.179565181;0.101100091;0.097652839;-0.531779256
2.6497833;2.014127811;2.464448697;4.700555424;4.115358897;4.320493961;4.099881373;3.546396291;3.243198199
1.590572792;0.939832147;0.147682988;1.973592079;2.388024912;1.718099023;2.416907095;1.747834292;2.522272332
-0.41962718;0.64066026;-0.797931507;-0.439564224;0.460600692;0.086297736;-0.657297244;0.264028354;0.43507755
-0.418021077;0.022280362;-0.061700316;-0.297849751;-0.067399589;-0.267315649;1.472974249;1.684497694;1.450854348
0.710139989;1.514137725;1.543583418;0.406720942;-0.369313003;-0.491521169;-0.605826906;-0.046769723;-0.523069968
-0.909479243;-0.265566401;-0.304298809;2.427354381;2.428013481;1.909930708;0.355107097;-0.094735582;0.11811985
3.030453644;3.571684227;2.772741566;3.119199942;3.239064886;2.628272711;1.292381688;1.277339222;1.492402875
2.484012621;2.108964434;2.355947132;2.939729234;3.177792334;2.339032194;2.152698615;2.351638688;1.736744433
0.228334201;1.455098127;0.468449828;0.208227323;1.135677156;0.341605482;-0.291156774;0.830624328;0.351646508
2.084282154;2.430657618;2.174126027;6.465113924;5.526135325;5.222347855;2.597278853;2.400049556;2.447212803
1.478130036;1.365364959;1.125053443;0.354370834;1.715306264;1.083903616;1.332531806;0.891679978;0.478412915
0.638147337;1.580219298;0.682955603;1.780729112;2.102559119;2.831570814;1.383609457;1.443850925;1.125122224
-0.968215562;-0.177610683;-0.661385055;-2.849882166;-3.235314574;-2.179291192;-0.49455006;1.576057102;0.813591255
-0.018668848;0.544478873;-0.026875767;-0.174339086;-0.305165471;-0.452026433;1.016612164;1.781259804;0.805584107
2.598092284;2.319288089;2.320241892;2.959056483;2.487577837;2.41856439;0.661485096;1.186891201;0.629336712
-0.935164335;0.464500961;0.372033612;1.656619044;0.821464938;1.771837645;2.363794528;2.710073919;1.81701595
1.166795459;1.365938288;1.156485585;1.182247102;1.24966922;1.006915663;0.391345295;0.388409377;-0.309225308
-0.12583432;0.34434882;0.000373775;2.057708089;1.400330267;1.697880655;0.995129326;0.114966558;-0.384631443
0.523843912;0.483619912;0.658391866;2.923512903;2.19782318;2.038825786;2.813343117;1.888894817;1.799411894
